OrderID,OrderDate,CustomerID,CustomerName,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
1371,2/11/2020,371,Denis Gouge,Poland,371,Clothing,Handmade Soap Making Kit,44,1981.76,87197.44,South
1372,9/20/2020,372,Scarlett Adger,Bangladesh,372,Electronics,Cucumber Lime Sparkling Water,32,28.95,926.4,West
1373,9/16/2021,373,Dorry Anwell,Pakistan,373,Beauty Products,Essential Oil Diffuser,50,981.44,49072,South
1374,7/7/2020,374,Micah Tawn,Belarus,374,Outdoor Gear,Traditional Hummus,4,141.49,565.96,East
1375,11/18/2025,375,Augie Gaffer,Vietnam,375,Home Decor,Glass Tea Pot,72,1603.57,115457.04,South
1376,11/26/2021,376,Tyler Spitell,Morocco,376,Electronics,Wireless Induction Charger,57,1573.75,89703.75,East
1377,2/21/2020,377,Demetra Leindecker,Indonesia,377,Home Decor,Portable Solar Charger,54,453.43,24485.22,East
1378,8/15/2025,378,Giffie Plank,Vietnam,378,Clothing,Mashed Sweet Potatoes,58,1020.49,59188.42,West
1379,2/9/2022,379,Maggie Meir,Japan,379,Electronics,Vegetable Quinoa Bowl,65,668.17,43431.05,West
1380,7/15/2025,380,Armando Connechy,Russia,380,Pet Supplies,Chicken Broth,56,1813.23,101540.88,South
1381,8/9/2024,381,Karyl Ellacott,Guatemala,381,Pet Supplies,Organic Baby Spinach,65,1305.08,84830.2,North
1382,4/12/2024,382,Casie Symon,France,382,Pet Supplies,Body Pillow Case,79,1440.81,113823.99,North
1383,4/25/2023,383,Loella Puddle,Uruguay,383,Pet Supplies,Scent Diffuser,69,1288.11,88879.59,West
1384,12/20/2023,384,Konrad Tombleson,Saint Kitts and Nevis,384,Outdoor Gear,LED Strip Lights with Remote Control,43,56.83,2443.69,East
1385,7/20/2026,385,Robinette Lornsen,China,385,Electronics,Essential Oil Diffuser,45,444.42,19998.9,South
1386,10/11/2023,386,Eldredge Androli,France,386,Outdoor Gear,Mayonnaise,36,690.19,24846.84,North
1387,1/13/2025,387,Rebekah Newbery,Cuba,387,Electronics,Repair Tool Set for Home Improvement,27,1826.28,49309.56,East
1388,1/6/2022,388,Alexandros Campany,Russia,388,Clothing,Pet Caress Brush,44,414.18,18223.92,North
1389,12/3/2020,389,Ilise Danskine,Paraguay,389,Electronics,Mechanical Pencil Set,78,1829.71,142717.38,East
1390,4/29/2025,390,Virge Linzee,Cuba,390,Outdoor Gear,Nutty Granola Clusters,59,664.89,39228.51,North
1391,7/20/2026,391,Codie McBay,Argentina,391,Beauty Products,Almond Flour,49,512.24,25099.76,South
1392,10/20/2023,392,Brnaby Lowdiane,Indonesia,392,Beauty Products,Vegan Taco Seasoning,58,1706.86,98997.88,West
1393,6/2/2022,393,Reggie Eliesco,Lithuania,393,Clothing,Throw Pillow Covers,7,570.63,3994.41,West
1394,4/19/2022,394,Alikee Bartali,China,394,Home Decor,Ice Pack,57,1111.99,63383.43,North
1395,4/30/2023,395,Adiana Bynold,Ukraine,395,Beauty Products,Oven-Baked Cheese Crisps,57,76.75,4374.75,East
1396,6/25/2022,396,Tanner Frapwell,Czech Republic,396,Home Decor,Lightweight Workout Tank,29,845.19,24510.51,West
1397,10/25/2021,397,Opaline Grisenthwaite,Indonesia,397,Pet Supplies,Heat-Resistant Silicone Mat,42,33.84,1421.28,South
1398,5/24/2020,398,Brent Sebring,Mali,398,Electronics,Chocolate Chip Muffins,36,1640.28,59050.08,South
1399,5/18/2024,399,Maje Kynvin,Honduras,399,Beauty Products,Kids' Crafting Station,81,1468.4,118940.4,North
1400,3/3/2020,400,Nil Coarser,Panama,400,Clothing,Granola Bars,93,706.33,65688.69,North
1401,4/3/2024,401,Neda Capenor,China,401,Pet Supplies,Motorcycle Phone Mount,7,1154.76,8083.32,North
1402,10/15/2026,402,Raffaello McNabb,Philippines,402,Home Decor,Bicycle Lock,86,654.92,56323.12,North
1403,9/18/2021,403,Dee Noulton,France,403,Pet Supplies,Pet Travel Bowl,71,416.87,29597.77,West
1404,5/15/2024,404,Henka Parkman,United States,404,Pet Supplies,Pumpkin Spice Pancake Mix,46,262.97,12096.62,North
1405,9/18/2020,405,Shirline Briiginshaw,Albania,405,Clothing,Savory Oatmeal Cups,9,1957,17613,West
1406,1/22/2025,406,Lamont Realy,Sweden,406,Pet Supplies,Buttermilk Pancakes,14,1868.78,26162.92,East
1407,10/14/2025,407,Aila Height,Portugal,407,Outdoor Gear,Sushi Rice,3,1055.55,3166.65,East
1408,8/27/2024,408,Vlad Bernon,Indonesia,408,Beauty Products,Craft Beer Mustard,67,1572.47,105355.49,West
1409,8/25/2023,409,Wren Ebbin,United States,409,Pet Supplies,Frozen Pizza,48,328.13,15750.24,West
1410,6/12/2022,410,Jemimah Golthorpp,Kazakhstan,410,Outdoor Gear,Portable Water Filter,34,626.34,21295.56,South
1411,4/14/2021,411,Annmaria Myrick,Russia,411,Beauty Products,Customizable Name Plate,99,113.04,11190.96,West
1412,6/2/2021,412,Cassie Stearley,Myanmar,412,Outdoor Gear,Self-Adhesive Wallpaper,51,19.4,989.4,East
1413,11/2/2020,413,Drugi Le Maitre,Canada,413,Beauty Products,Chia Seed Pudding,45,431.72,19427.4,South
1414,8/20/2024,414,Marketa Claxson,Togo,414,Pet Supplies,Pumpkin Pancake Mix,61,272.14,16600.54,West
1415,5/22/2022,415,Gregg Shouler,France,415,Pet Supplies,Flavored Popcorn Mix,43,574.49,24703.07,North
1416,8/15/2025,416,Sterne Neasam,Japan,416,Outdoor Gear,Gardening Gloves with Claws,65,356.86,23195.9,South
1417,4/24/2026,417,Ellsworth Whibley,New Zealand,417,Home Decor,Thai Peanut Dressing,11,436.27,4798.97,North
1418,7/13/2021,418,Bank Sowter,Armenia,418,Outdoor Gear,Elderberry Syrup Kit,28,1059.89,29676.92,South
1419,1/20/2023,419,Isis Downgate,Indonesia,419,Pet Supplies,Honey Garlic Chicken,65,1894.95,123171.75,East
1420,4/28/2026,420,Jessika Waldron,United States,420,Outdoor Gear,Electric Egg Cooker,2,961.78,1923.56,North
1421,10/29/2025,421,Linzy Fargie,Ireland,421,Pet Supplies,Snack Container Set,49,911.86,44681.14,West
1422,10/24/2020,422,Maritsa Baudains,Croatia,422,Beauty Products,Cotton Sweatpants,100,1402.17,140217,South
1423,1/5/2023,423,Elisha Stelfox,China,423,Home Decor,Fridge Magnet Set,66,777.38,51307.08,South
1424,3/1/2025,424,Velvet McFfaden,Portugal,424,Electronics,Sustainable Wooden Toys,94,1363.11,128132.34,South
1425,11/29/2021,425,Schuyler Chicken,Indonesia,425,Home Decor,Lentil Vegetable Stew,79,408.68,32285.72,North
1426,1/29/2026,426,Berni Coey,Russia,426,Outdoor Gear,Pet Carrier Backpack,54,1349.49,72872.46,East
1427,8/26/2020,427,Hastie Fincham,Russia,427,Pet Supplies,Blender Bottle,90,259.28,23335.2,West
1428,2/23/2024,428,Yvette D'eathe,China,428,Beauty Products,Electric Ice Cream Maker,90,1735.76,156218.4,West
1429,2/1/2022,429,Leanna Miller,Peru,429,Pet Supplies,Blue Corn Tortilla Chips,63,1009.09,63572.67,South
1430,5/7/2020,430,Connor Rainforth,China,430,Clothing,Water Bottle,14,1085.83,15201.62,South
1431,2/12/2022,431,Gib Whylie,South Africa,431,Pet Supplies,Frozen Cauliflower Rice,1,1293.19,1293.19,East
1432,9/7/2020,432,Hazel Pinson,Angola,432,Home Decor,Veggie Lovers Pizza,6,818.12,4908.72,North
1433,3/14/2024,433,Kelwin Ricarde,Burundi,433,Pet Supplies,Children's Educational Workbook,69,155.44,10725.36,West
1434,6/29/2024,434,Inez Rubinowitz,Russia,434,Home Decor,Whole Grain Cereal,89,730.02,64971.78,North
1435,3/31/2023,435,Somerset Follitt,China,435,Outdoor Gear,Peanut Butter,90,783.91,70551.9,North
1436,1/10/2020,436,Leland Pionter,Indonesia,436,Outdoor Gear,Sliced Strawberries,86,273.39,23511.54,West
1437,3/16/2021,437,Iago Lancastle,China,437,Electronics,Apple Cinnamon Granola,43,1071.52,46075.36,North
1438,5/6/2021,438,Laurie Haskins,Ukraine,438,Pet Supplies,Classic Pesto Sauce,17,1710.35,29075.95,South
1439,11/5/2024,439,Lavina Lukasik,Dominican Republic,439,Beauty Products,Energy Protein Bars,14,1858.19,26014.66,West
1440,4/6/2021,440,Valentina Markel,Lebanon,440,Home Decor,Organic Coconut Water,75,1.77,132.75,South
1441,8/1/2024,441,Trenton Whybray,Poland,441,Clothing,Tandoori Chicken Skewers,47,1400.44,65820.68,West
1442,3/2/2021,442,Ysabel MacKim,Philippines,442,Beauty Products,Electric Wine Opener,74,1191.75,88189.5,North
1443,8/2/2026,443,Armando Rack,Bulgaria,443,Electronics,Kale Salad with Lemon Dressing,81,1097.16,88869.96,West
1444,7/4/2023,444,Brigit Franiak,China,444,Beauty Products,Kale & Quinoa Salad Mix,81,856.13,69346.53,West
1445,6/6/2026,445,Sandy Schuster,China,445,Home Decor,Wall-Mounted Wine Rack,51,1117.29,56981.79,East
1446,1/4/2020,446,Bent Canedo,China,446,Pet Supplies,Adjustable Yoga Mat Strap,53,643.92,34127.76,West
1447,6/14/2021,447,Ailina Icom,Brazil,447,Electronics,Smartphone UV Sanitizer,87,990.29,86155.23,South
1448,12/1/2026,448,Crissie Ramirez,Portugal,448,Clothing,Ready-to-Eat Chili,41,407.07,16689.87,West
1449,9/3/2022,449,Flint Croydon,Russia,449,Clothing,Creamy Avocado Dip,41,1364.23,55933.43,East
1450,3/21/2022,450,Emile Dansie,Sweden,450,Beauty Products,Whole Chicken,46,837.74,38536.04,West
1451,6/11/2024,451,Dorolisa Wait,Indonesia,451,Pet Supplies,Energy Bites,90,1038.48,93463.2,South
1452,8/9/2021,452,Nanon Chasmer,Ghana,452,Electronics,Animal Paw Print Soap Dispenser,20,1743.82,34876.4,West
1453,6/2/2021,453,Phil Heatlie,Indonesia,453,Home Decor,Crispy Tofu Bites,15,1550.69,23260.35,South
1454,7/15/2021,454,Cecile Fritchley,Indonesia,454,Home Decor,Honey Graham Crackers,20,1751.8,35036,South
1455,1/12/2020,455,Gertie Cockshut,China,455,Electronics,Kids' STEM Robotics Kit,40,690.62,27624.8,North
1456,12/30/2023,456,Brand O'Garmen,China,456,Clothing,Puzzle,52,1773.48,92220.96,South
1457,3/2/2026,457,Erskine Frankcomb,Indonesia,457,Pet Supplies,Fitness Foam Roller,93,960.12,89291.16,North
1458,3/6/2021,458,Bartram Nuttall,Russia,458,Electronics,Roasted Garlic,45,161.17,7252.65,West
1459,6/23/2024,459,Aubrie Veall,United States,459,Outdoor Gear,Canvas Wall Art,60,1149.28,68956.8,East
1460,5/7/2025,460,Rosina Batalle,China,460,Beauty Products,Chocolate Dipped Fruit,72,750.8,54057.6,West
1461,3/13/2025,461,Chandal Lindop,Indonesia,461,Clothing,Travel Organizer,57,376.75,21474.75,East
1462,5/21/2024,462,Link Brisbane,China,462,Beauty Products,Mini Meatballs,69,1354.46,93457.74,North
1463,1/21/2023,463,Ailsun Fintoph,Georgia,463,Electronics,Buffalo Cauliflower Wings,25,467.8,11695,North
1464,2/3/2022,464,Iggie Sinkin,Honduras,464,Outdoor Gear,Interactive Plush Toy,37,440.86,16311.82,West
1465,2/18/2025,465,Rudie Waldrum,Nicaragua,465,Outdoor Gear,Apple Cinnamon Oatmeal,17,652.28,11088.76,South
1466,9/5/2020,466,Etta Wasson,Nepal,466,Pet Supplies,Savory Mushroom Risotto,90,1906.81,171612.9,West
1467,4/11/2025,467,Bale Josephy,Colombia,467,Home Decor,Cheesy Broccoli Soup Mix,87,1437.9,125097.3,West
1468,11/11/2022,468,Moyna Strathe,Indonesia,468,Pet Supplies,Stainless Steel Water Pitcher,34,1739.58,59145.72,East
1469,3/6/2021,469,Jorge Gardner,Japan,469,Pet Supplies,Portable Campfire,61,932.94,56909.34,West
1470,8/7/2023,470,Dosi Kimmerling,Qatar,470,Clothing,Heavy Duty Gardening Tool Set,89,933.07,83043.23,West
1471,10/22/2022,471,Elizabet Ravenhills,China,471,Clothing,Ultraviolet Phone Sanitizer,98,1262.32,123707.36,South
1472,3/23/2026,472,Frasier Foran,Russia,472,Clothing,Ground Cinnamon,87,1749.41,152198.67,East
1473,10/1/2025,473,Gothart Pinfold,Peru,473,Outdoor Gear,Portable Solar Path Lights,27,1077.68,29097.36,South
1474,12/27/2021,474,Daffy Rigmond,Madagascar,474,Outdoor Gear,Halloween Decoration Set,30,1424.71,42741.3,West
1475,7/14/2020,475,Hayyim Simison,China,475,Home Decor,Coconut Flakes,39,754.61,29429.79,West
1476,2/2/2023,476,Skell Elders,Syria,476,Outdoor Gear,Herbed Chicken Breast,15,399.59,5993.85,South
1477,12/15/2022,477,Clevey Dillingstone,China,477,Beauty Products,Sun-Dried Tomatoes,64,294.58,18853.12,North
1478,10/10/2023,478,Mathe Habben,France,478,Outdoor Gear,Beach Cover-Up,22,1293.54,28457.88,West
1479,2/23/2023,479,Randi Ochterlony,South Korea,479,Electronics,Ginger Turmeric Shots,14,395.45,5536.3,East
1480,4/17/2024,480,Gail Itscowicz,China,480,Electronics,Herbed Chicken Breast,77,785.26,60465.02,West
1481,3/17/2020,481,Sayres Alliot,Portugal,481,Beauty Products,Cinnamon Spiced Almonds,96,1884.39,180901.44,North
1482,8/9/2021,482,Gabriel York,China,482,Outdoor Gear,Pet Carrier Backpack,99,365.02,36136.98,East
1483,4/16/2025,483,Stafford Kidby,Russia,483,Electronics,Mixed Berry Smoothie Pack,76,1158.71,88061.96,East
1484,11/8/2020,484,Ian Cornelis,Laos,484,Outdoor Gear,Adjustable Garden Rake,8,754.82,6038.56,East
1485,4/22/2026,485,Ker Salle,Philippines,485,Beauty Products,Wire Shelving Unit,98,1306.04,127991.92,North
1486,6/19/2025,486,Alphard Robyns,Mongolia,486,Pet Supplies,Smoked Paprika,14,160.23,2243.22,West
1487,1/30/2022,487,Vasilis Courtonne,Philippines,487,Electronics,Travel Eye Mask with Ear Plugs,73,1893.32,138212.36,West
1488,7/6/2024,488,Andrey Tomkys,Sweden,488,Home Decor,Honeycrisp Apple Chips,53,853.72,45247.16,West
1489,3/15/2023,489,Andrea De Benedetti,Bosnia and Herzegovina,489,Outdoor Gear,Margherita Pizza,35,536.11,18763.85,South
1490,9/17/2020,490,Cornelius Filoniere,South Africa,490,Pet Supplies,First Aid Kit,33,142.96,4717.68,North
1491,1/17/2025,491,Elvera Goly,Russia,491,Home Decor,Dog Training Whistle,17,279.84,4757.28,East
1492,7/8/2024,492,Jacquelynn Shuxsmith,China,492,Outdoor Gear,Garden Kneeler and Seat,70,148.31,10381.7,South
1493,10/30/2024,493,Korie Heyworth,China,493,Pet Supplies,Vegetarian Stir Fry Sauce,89,497.87,44310.43,West
1494,1/22/2024,494,Markos Sandercock,Indonesia,494,Beauty Products,Sun-Dried Tomatoes,4,1028.43,4113.72,North
1495,1/17/2021,495,Adey Trass,Norway,495,Electronics,Raspberry Tart,62,509.41,31583.42,North
1496,11/15/2021,496,Dorelle McNellis,Argentina,496,Clothing,Overnight Duffle Bag,75,1100.55,82541.25,East
1497,3/31/2026,497,Renault Huggins,Peru,497,Pet Supplies,Frozen Acai Purée,34,901.26,30642.84,West
1498,1/14/2026,498,Vivyanne Kybird,Greece,498,Home Decor,Scent Diffuser,36,433.75,15615,South
1499,6/13/2026,499,Palmer Leeuwerink,China,499,Outdoor Gear,Tomato Paste,97,115.1,11164.7,North
1500,7/15/2026,500,Kamila Bruhnicke,Mexico,500,Beauty Products,Mini Meatballs,3,1551.24,4653.72,North
1501,6/3/2022,501,Reynard Brickner,Indonesia,501,Electronics,Watercolor Paint Set,12,1537.27,18447.24,North
1502,4/21/2025,502,Demetra Clissold,Panama,502,Electronics,Peanut Butter Chocolate Clusters,11,1785.45,19639.95,East
1503,4/24/2021,503,Benny Bosket,Poland,503,Beauty Products,Instant Read Meat Thermometer,24,583.24,13997.76,East
1504,1/16/2025,504,Shelbi Addeycott,Brazil,504,Clothing,Mediterranean Olives,58,1466.68,85067.44,North
1505,2/6/2020,505,Antoni Noone,Colombia,505,Electronics,Rice Cakes,53,1718.77,91094.81,North
1506,11/21/2021,506,Joella Blagbrough,Argentina,506,Pet Supplies,Balsamic Fig Dressing,100,1201.84,120184,South
1507,11/1/2023,507,Tobie Etoile,Ireland,507,Outdoor Gear,LED Flashlight with Rechargeable Batteries,98,279.03,27344.94,West
1508,5/9/2022,508,Marla Toby,Russia,508,Pet Supplies,Smart Fitness Scale,25,1854.29,46357.25,West
1509,9/25/2021,509,Carolee Gensavage,Portugal,509,Electronics,Vegetarian Sausage Links,35,1862.71,65194.85,North
1510,1/13/2022,510,Harriett Matthessen,Myanmar,510,Clothing,Peanut Butter Pretzel Nuggets,39,742.21,28946.19,West
1511,2/10/2022,511,Linnell Balbeck,Sudan,511,Electronics,Fleece Hoodie,81,730.65,59182.65,West
1512,9/19/2022,512,Delcine Hundell,Indonesia,512,Electronics,Herbal Tea Set,67,1590.75,106580.25,North
1513,2/17/2024,513,Laural Torry,Malaysia,513,Outdoor Gear,Smart LED Light Strip,68,446.69,30374.92,South
1514,9/30/2023,514,Nichole Jeal,Argentina,514,Outdoor Gear,Throw Pillow Covers,25,1700.97,42524.25,North
1515,1/8/2021,515,Blancha Bratten,China,515,Clothing,Teriyaki Sauce,2,1374.63,2749.26,East
1516,7/21/2021,516,Sauveur Bridgstock,French Polynesia,516,Home Decor,Wireless Gaming Mouse,39,1959.51,76420.89,West
1517,2/8/2025,517,Nikki Blaza,Peru,517,Clothing,Microfiber Cleaning Cloth Set,34,865.09,29413.06,West
1518,5/25/2025,518,Johna Maffeo,Nepal,518,Pet Supplies,Gluten-Free Bread,32,1204.86,38555.52,West
1519,6/16/2020,519,Glenda Veall,China,519,Clothing,Collapsible Colander,55,487.19,26795.45,South
1520,9/13/2025,520,Jdavie Gronw,France,520,Clothing,Home Cleaning Robot,18,127.37,2292.66,North
1521,9/27/2020,521,Pacorro Frow,Indonesia,521,Electronics,Golf Putting Green,71,532.47,37805.37,North
1522,10/3/2022,522,Tova Sommerlin,China,522,Clothing,Faux Leather Leggings,2,557.85,1115.7,East
1523,1/13/2020,523,Carmelita Garfit,China,523,Outdoor Gear,Digital Wireless Meat Thermometer,70,859.31,60151.7,South
1524,3/2/2021,524,Theressa Barten,Syria,524,Beauty Products,Organic Fruit Salad,8,609.46,4875.68,North
1525,3/8/2021,525,Suzy Grimston,Egypt,525,Beauty Products,Winter Insulated Jacket,69,496.28,34243.32,South
1526,4/18/2026,526,Patty Beswell,Chile,526,Electronics,Foot Massager Machine,91,364.19,33141.29,East
1527,9/1/2023,527,Warner MacPhaden,Indonesia,527,Home Decor,Electric Rice Cooker with Steamer,12,1409.72,16916.64,South
1528,10/6/2022,528,Kristin Leate,Brazil,528,Clothing,Turmeric Ginger Tea,69,454.95,31391.55,East
1529,10/26/2026,529,Inna Rembaud,Nicaragua,529,Electronics,Magnetic Puzzle Board,24,1901.29,45630.96,West
1530,5/17/2022,530,Louie Dimblebee,China,530,Electronics,Portable Massage Table,79,897.1,70870.9,East
1531,12/12/2023,531,Che Moxstead,Philippines,531,Electronics,Fried Rice,20,10.85,217,South
1532,11/20/2021,532,Peggie Fraczak,Russia,532,Pet Supplies,Sun-Dried Tomato Pesto,74,3.64,269.36,East
1533,12/30/2026,533,Tabor Houlden,Czech Republic,533,Home Decor,Coffee Subscription Service,83,1045.36,86764.88,North
1534,1/2/2021,534,Cilka Messham,Indonesia,534,Beauty Products,Desk Organizer Set,25,1859.17,46479.25,North
1535,5/23/2022,535,Mady Lohering,China,535,Home Decor,Canned Black Beans,60,255.58,15334.8,South
1536,7/7/2022,536,Daveta Craisford,Indonesia,536,Clothing,Chicken Fajita Kit,98,966.47,94714.06,East
1537,2/18/2022,537,Aveline Loch,Poland,537,Clothing,Pineapple Coconut Rice Mix,73,1254.01,91542.73,North
1538,9/2/2021,538,Erhart Heinig,Brazil,538,Home Decor,USB-C Hub,75,466.2,34965,South
1539,9/2/2023,539,Sinclare Fulop,Sweden,539,Home Decor,Almond Butter Cups,86,479.42,41230.12,East
1540,4/13/2023,540,Yehudit Frost,Russia,540,Home Decor,Mango Chia Pudding,84,1968.68,165369.12,East
1541,5/16/2020,541,Timmy Adess,Sweden,541,Pet Supplies,Bamboo Toothbrush Holder,11,1915.98,21075.78,North
1542,3/19/2025,542,Shirleen Featherstonehaugh,Portugal,542,Pet Supplies,Children's Science Experiment Lab Kit,25,911.98,22799.5,South
1543,11/15/2023,543,Keith Bignall,Poland,543,Beauty Products,Watercolor Set,70,1898.33,132883.1,North
1544,5/30/2024,544,Morgan Driuzzi,Nigeria,544,Electronics,Creamy Avocado Dip,61,890.62,54327.82,West
1545,9/21/2022,545,Allissa Pike,Philippines,545,Pet Supplies,Winter Insulated Jacket,50,1479.93,73996.5,West
1546,8/11/2023,546,Danice Scupham,Indonesia,546,Electronics,Pumpkin Ice Cream,18,1623.78,29228.04,East
1547,4/10/2026,547,Gus Karslake,Palestinian Territory,547,Clothing,Hiking Gaiters,44,50.8,2235.2,South
1548,7/24/2022,548,Lucinda Scullard,China,548,Beauty Products,Asian Salad Mix,9,1096.32,9866.88,South
1549,11/26/2021,549,Oneida Chazelas,Philippines,549,Electronics,Smart Light Bulbs,64,907.42,58074.88,North
1550,3/7/2025,550,Bethena Schurig,Czech Republic,550,Outdoor Gear,Car Vacuum Cleaner,69,1225.23,84540.87,East
1551,8/16/2025,551,Erena Cuffin,China,551,Beauty Products,Maxi Wrap Dress,70,247.5,17325,North
1552,6/3/2021,552,Alaric Waszczykowski,Mexico,552,Electronics,Eco-Friendly Cleaning Cloths,37,488.67,18080.79,East
1553,5/28/2024,553,Alexander Casaro,China,553,Home Decor,Maple Cinnamon Granola Bars,64,1860.18,119051.52,North
1554,11/27/2023,554,Cairistiona Langlais,Chile,554,Clothing,Electronic Drum Kit,35,1319.03,46166.05,South
1555,7/16/2026,555,Eldredge Onyon,Vietnam,555,Clothing,Portable Pet Bathing Tool,32,922.66,29525.12,North
1556,7/14/2024,556,Kerrie Goodison,Philippines,556,Electronics,Party Mini Dress,99,1263.89,125125.11,North
1557,8/25/2025,557,Gillian Kendal,Russia,557,Home Decor,Honey Garlic Sauce,37,351.72,13013.64,East
1558,9/28/2021,558,Jasper Klement,Afghanistan,558,Home Decor,Stuffed Grape Leaves,39,700.58,27322.62,East
1559,11/18/2025,559,Jacky Fermor,China,559,Home Decor,Video Camera,99,658.95,65236.05,East
1560,7/1/2024,560,Den Curnokk,Czech Republic,560,Clothing,Microfiber Cleaning Cloth Set,8,1748.41,13987.28,West
1561,12/19/2021,561,Bryant Tayler,Peru,561,Electronics,Garden Tool Set with Carrying Bag,36,1947.55,70111.8,North
1562,1/13/2026,562,Sonny Kenaway,China,562,Outdoor Gear,Portable Jump Starter,4,941.45,3765.8,North
1563,8/12/2020,563,Heath Bees,Russia,563,Clothing,Blueberry Muffin Mix,98,790.8,77498.4,North
1564,8/30/2023,564,Madonna Keyden,China,564,Home Decor,Low-Fat Cottage Cheese,78,1106.37,86296.86,West
1565,4/17/2024,565,Thoma Georgi,Micronesia,565,Beauty Products,Weighted Jump Rope,25,775.02,19375.5,West
1566,6/1/2023,566,Brandie Huckerbe,Philippines,566,Clothing,Quinoa Salad,84,131.85,11075.4,North
1567,11/18/2023,567,Clarinda Brocks,Portugal,567,Electronics,Salsa Verde,87,585.28,50919.36,North
1568,5/28/2020,568,Angelita Cashen,China,568,Pet Supplies,Sunglasses,72,1136.84,81852.48,East
1569,2/18/2026,569,Aleece Flaherty,Indonesia,569,Pet Supplies,Fitness Tracker Watch,14,641.13,8975.82,East
1570,8/26/2025,570,Gerhardt Somerville,Brazil,570,Beauty Products,Peanut Butter Filled Pretzels,38,1403.86,53346.68,West
1571,1/18/2024,571,Mae Towey,China,571,Pet Supplies,Electric Hot Water Dispenser,78,62.5,4875,East
1572,8/22/2022,572,Edith Patifield,Portugal,572,Electronics,Frozen Acai Purée,79,955.39,75475.81,North
1573,5/12/2021,573,Helaine Grzeszczak,Uruguay,573,Pet Supplies,Greek Feta Cheese,31,21.45,664.95,South
1574,4/20/2020,574,Bent Iianon,Brazil,574,Pet Supplies,Insulated Coffee Mug,72,222.69,16033.68,South
1575,4/29/2022,575,Bruce Stigell,Canada,575,Outdoor Gear,Slim Wallet,55,713.25,39228.75,North
1576,2/24/2025,576,Fredric McCoid,Philippines,576,Pet Supplies,Cacao Powder,75,1492.84,111963,North
1577,11/25/2024,577,Gigi Southerns,China,577,Clothing,Fruit and Nut Bars,87,743.33,64669.71,North
1578,9/27/2023,578,Estevan Bonniface,China,578,Beauty Products,Wireless Security Camera,86,1147.43,98678.98,West
1579,10/9/2022,579,Bibi Stiggles,Hungary,579,Clothing,Andouille Sausage,93,162.95,15154.35,South
1580,2/5/2025,580,Cobb Domingues,China,580,Pet Supplies,Homestyle Chicken Noodle Soup,50,879.62,43981,East
1581,6/26/2020,581,Devland Brickner,Indonesia,581,Outdoor Gear,Pineapple Teriyaki Chicken Mix,43,1290.93,55509.99,North
1582,4/9/2022,582,Anica Standbridge,Dominican Republic,582,Beauty Products,Crispy Rice Treats,96,765.92,73528.32,West
1583,2/3/2026,583,Daisie Coomer,Philippines,583,Pet Supplies,Zucchini Noodle Pasta,29,590.76,17132.04,West
1584,11/4/2021,584,Murdock O'Crigan,Serbia,584,Beauty Products,Insulated Cooler,14,622.72,8718.08,West
1585,3/27/2021,585,Morten Sanbrooke,China,585,Home Decor,Automatic Pet Feeder,60,1697.18,101830.8,East
1586,10/28/2021,586,Josefina Arbuckle,France,586,Electronics,Smart Wi-Fi Light Bulbs,31,1934.41,59966.71,West
1587,12/30/2023,587,Meghann Gotthard.sf,Armenia,587,Beauty Products,Trackpad for Laptop,64,1551.93,99323.52,South
1588,6/24/2023,588,Alard Limbourne,Philippines,588,Electronics,Stainless Steel Water Pitcher,63,679.25,42792.75,East
1589,8/31/2020,589,Joyous Ilem,Hungary,589,Clothing,Outdoor Camping Lantern,44,559.78,24630.32,South
1590,1/10/2024,590,Deana Travers,China,590,Outdoor Gear,Pet Food Storage Container,54,1455.8,78613.2,South
1591,6/7/2023,591,Marten Chang,Argentina,591,Home Decor,Lemonade Mix,68,276.61,18809.48,West
1592,12/30/2023,592,Merrilee Kynvin,Brazil,592,Home Decor,Ginger Turmeric Tea,86,1171.89,100782.54,North
1593,7/7/2022,593,Pepillo Hargrove,Japan,593,Clothing,Camera Lens Cleaning Kit,75,1998.35,149876.25,West
1594,2/22/2024,594,Jeremiah Mapholm,Indonesia,594,Electronics,Caramelized Onion Dip,53,915.97,48546.41,East
1595,6/25/2026,595,Jakie Jorge,Bahrain,595,Electronics,Balsamic Fig Dressing,37,1081.19,40004.03,North
1596,6/27/2024,596,Minne Minchindon,China,596,Home Decor,LED Strip Light Kit,73,671.52,49020.96,West
1597,7/19/2023,597,Tulley Pietranek,Spain,597,Pet Supplies,Wild Rice & Quinoa Mix,34,1022.06,34750.04,South
1598,11/21/2025,598,Pernell Fowells,Namibia,598,Clothing,Lemon Lime Sparkling Water,45,405.39,18242.55,West
1599,4/19/2022,599,Gillian Jeaves,China,599,Home Decor,Teriyaki Chicken Bowl,8,1131.14,9049.12,West
1600,11/16/2021,600,Dag Lumox,Poland,600,Electronics,Voice-Controlled Speaker,39,1973.73,76975.47,North
1601,2/11/2024,601,Yorgo Luckhurst,Philippines,601,Pet Supplies,Floral Summer Dress,10,510.88,5108.8,West
1602,1/12/2026,602,Goddard Jacobssen,Argentina,602,Beauty Products,Pepper Jack Cheese Sticks,24,965.51,23172.24,South
1603,4/14/2020,603,Martyn Baugh,Tonga,603,Outdoor Gear,Lentil Pasta,39,1756.1,68487.9,West
